index,7.1,7.2,7.3,8.1,8.2,8.3,8.4,9.1,9.2,9.3,10.1,10.2,10.3,11.1,11.2,11.3,12.4,12.5,12.6,type
问卷1.txt,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,B
问卷2.txt,3,3,4,3,5,5,5,4,5,2,4,4,4,2,2,2,4,5,5,B
问卷3.txt,4,4,3,4,4,4,5,4,4,5,3,4,3,4,4,5,3,4,4,B
问卷4.txt,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,5,4,B
问卷22.txt,4,2,3,2,2,4,4,3,3,3,2,3,3,2,3,3,3,2,4,C
问卷23.txt,4,3,4,4,3,3,3,4,2,2,4,4,1,5,5,5,4,3,4,C
问卷24.txt,4,2,3,1,5,4,4,2,4,1,4,2,3,1,5,4,2,3,1,C
问卷29.txt,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,B
问卷31.txt,3,3,4,2,2,3,2,3,4,4,2,2,3,4,4,4,3,4,5,C
问卷33.txt,3,4,5,4,3,4,4,5,3,4,4,4,3,4,4,4,4,3,3,B
问卷37.txt,4,3,4,5,4,3,2,5,3,4,4,3,4,4,5,4,4,4,5,B
问卷41.txt,4,3,4,4,3,3,3,2,2,2,4,4,4,4,4,4,4,4,4,C
问卷42.txt,4,3,4,3,3,4,4,4,3,4,4,4,3,3,3,4,4,3,4,C
问卷43.txt,3,3,4,2,4,1,2,2,1,2,4,2,4,4,5,5,4,4,3,C
问卷47.txt,5,4,2,3,4,3,4,3,4,3,4,3,4,2,4,5,3,4,4,C
问卷48.txt,3,3,5,5,4,3,5,3,4,4,3,3,3,4,5,3,4,4,5,B
问卷50.txt,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,3,4,B
问卷51.txt,4,5,5,5,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,A
问卷52.txt,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,A
问卷55.txt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
问卷56.txt,3,3,3,3,2,2,1,3,2,1,3,3,3,3,3,4,3,4,5,C
问卷61.txt,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,B
问卷63.txt,4,3,2,4,4,3,2,3,2,2,4,3,5,4,3,4,4,5,5,C
问卷65.txt,3,3,4,4,3,3,3,2,2,2,3,3,3,4,4,4,4,4,4,C
问卷68.txt,4,3,4,3,3,2,2,4,4,3,5,5,3,3,3,4,4,4,5,C
问卷70.txt,4,3,3,3,3,3,2,2,2,2,2,2,2,3,3,4,4,4,4,C
问卷71.txt,5,3,2,5,4,4,2,4,3,2,4,4,3,5,4,3,4,3,2,C
问卷72.txt,4,5,4,4,3,4,4,4,3,4,4,5,4,4,3,4,4,5,4,B
问卷74.txt,4,3,4,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,4,B
问卷75.txt,3,4,3,2,3,4,3,3,4,5,3,3,4,2,3,3,3,4,3,C
问卷76.txt,4,5,5,5,4,5,5,3,4,5,5,5,4,4,5,4,5,5,5,A
问卷78.txt,4,3,4,5,4,5,4,4,4,5,5,4,4,5,4,5,5,5,5,A
问卷79.txt,3,4,3,4,3,4,4,3,4,4,3,4,3,4,3,3,4,3,3,C
问卷80.txt,4,3,3,4,4,3,4,3,4,4,4,4,3,4,3,3,3,3,4,C
问卷81.txt,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,A
问卷82.txt,4,3,2,4,4,5,3,4,5,4,4,5,3,4,3,4,4,4,5,B
问卷83.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷84.txt,4,5,4,3,4,5,4,4,5,4,3,4,4,5,3,4,4,3,4,B
问卷85.txt,3,4,5,4,3,2,3,4,3,4,4,3,5,4,3,4,4,3,4,C
问卷86.txt,5,4,5,4,5,4,5,4,4,5,5,4,5,4,4,3,4,4,4,A
问卷87.txt,4,3,5,4,5,4,5,4,5,4,4,4,5,3,4,5,4,3,5,B
问卷89.txt,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷90.txt,4,5,4,4,4,3,4,5,5,4,4,4,3,4,5,5,4,3,3,B
问卷91.txt,4,4,4,3,2,3,2,2,3,2,3,2,4,4,3,4,4,4,4,C
问卷92.txt,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,B
问卷93.txt,5,4,4,4,4,4,5,3,2,2,4,3,3,4,3,4,3,4,4,B
问卷94.txt,4,4,3,3,2,2,3,2,1,2,3,2,2,4,4,4,3,4,4,C
问卷95.txt,4,4,3,4,3,3,3,3,2,1,3,4,4,4,4,5,4,5,5,C
问卷96.txt,5,5,5,4,3,4,3,4,4,4,3,3,3,4,4,4,5,4,4,B
问卷102.txt,5,4,4,4,5,4,4,4,5,4,5,4,4,4,5,5,4,5,4,A
问卷103.txt,4,3,5,4,3,4,3,5,4,3,3,4,3,3,4,4,5,4,3,B
问卷105.txt,5,4,5,5,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,A
问卷113.txt,4,3,4,4,4,3,4,3,4,4,3,4,4,3,3,4,3,4,4,C
问卷114.txt,4,2,3,4,3,2,3,3,2,3,4,2,3,3,2,4,4,4,2,C
问卷116.txt,4,5,5,4,3,5,4,4,5,5,3,5,4,5,5,4,3,5,4,B
问卷117.txt,4,5,4,4,3,5,4,4,5,3,4,5,4,5,3,4,5,4,5,B
问卷118.txt,4,3,5,5,3,4,4,4,3,4,4,3,5,4,3,4,5,3,4,B
问卷119.txt,3,3,4,4,4,4,3,3,3,4,4,4,5,4,4,5,4,3,4,B
问卷120.txt,4,5,4,4,4,5,5,4,5,5,4,4,4,5,4,4,4,4,4,A
问卷121.txt,4,3,5,3,4,5,3,4,5,2,5,3,4,3,3,4,4,3,5,B
问卷122.txt,4,3,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,3,4,C
问卷123.txt,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,4,A
问卷124.txt,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,5,4,C
问卷125.txt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
问卷126.txt,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,4,4,C
问卷128.txt,4,5,4,4,3,4,4,4,3,5,4,3,3,3,4,3,3,3,4,C
问卷129.txt,4,4,3,4,3,4,4,5,4,2,4,5,3,3,4,5,4,5,5,B
问卷130.txt,4,3,4,4,5,4,3,4,3,4,4,3,3,4,3,4,3,4,4,B
问卷131.txt,4,4,4,3,3,3,3,4,3,2,4,4,3,3,3,3,4,4,4,C
问卷132.txt,4,3,4,4,4,3,4,4,2,2,3,2,4,4,4,4,4,2,4,C
问卷133.txt,3,3,4,4,4,4,3,3,3,3,4,3,3,4,4,3,4,4,4,C
问卷134.txt,5,4,5,5,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,A
问卷135.txt,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,B
问卷136.txt,3,3,4,3,3,4,4,4,3,4,3,3,4,3,3,4,3,3,3,C
问卷137.txt,4,4,4,3,3,3,2,4,3,2,3,2,3,2,2,3,3,4,4,C
问卷138.txt,3,3,3,3,3,3,3,4,3,3,2,2,3,4,4,3,3,3,3,C
问卷139.txt,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,4,3,4,4,C
问卷140.txt,4,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,4,5,5,A
问卷141.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷142.txt,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,B
问卷143.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷144.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷145.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷146.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷147.txt,4,3,3,3,2,2,2,2,2,2,3,2,3,4,4,4,4,4,4,C
问卷148.txt,5,4,4,4,4,3,3,3,1,2,2,2,2,4,3,3,3,4,4,C
问卷149.txt,4,4,3,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,4,B
问卷150.txt,4,3,4,4,3,4,4,3,3,3,3,3,4,4,3,4,4,5,4,C
问卷151.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷152.txt,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
问卷153.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷154.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷156.txt,3,4,4,3,4,4,3,4,4,3,4,3,3,4,3,3,4,4,3,C
问卷157.txt,4,4,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,C
问卷158.txt,3,4,5,4,5,5,4,3,3,4,4,5,4,5,4,4,4,5,4,B
问卷160.txt,3,3,4,4,3,3,4,3,3,4,3,4,5,5,5,4,3,5,4,B
问卷161.txt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
问卷163.txt,4,5,5,5,5,5,4,4,4,4,5,5,4,5,4,5,5,5,5,A
问卷164.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷165.txt,4,4,5,5,3,4,3,3,3,3,3,3,4,5,4,4,4,4,4,B
问卷166.txt,3,3,2,3,3,3,2,3,4,4,3,4,4,3,4,3,3,3,4,C
问卷168.txt,3,2,4,5,3,4,2,4,5,4,4,2,4,4,5,5,4,5,4,B
问卷169.txt,5,3,4,4,5,5,3,4,5,5,3,3,4,4,5,5,4,5,5,B
问卷170.txt,4,4,3,4,2,3,3,4,4,4,3,3,3,4,4,3,4,4,4,C
问卷171.txt,5,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,C
问卷172.txt,3,3,4,4,3,2,2,4,4,2,4,3,3,2,3,3,4,3,4,C
问卷173.txt,4,5,3,4,2,3,3,5,4,4,4,3,3,5,4,5,5,5,4,B
问卷174.txt,4,4,4,5,4,4,4,5,4,4,3,3,4,4,5,5,4,4,5,B
问卷175.txt,4,5,4,4,4,4,3,2,3,2,3,3,3,5,5,5,5,5,5,B
问卷176.txt,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,B
问卷177.txt,4,4,3,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,4,B
问卷178.txt,3,3,4,3,3,3,3,2,4,3,3,3,3,4,4,4,4,5,5,C
问卷179.txt,5,5,5,3,3,3,3,2,2,2,3,3,3,4,4,4,4,4,4,C
问卷180.txt,4,3,3,4,4,5,4,4,5,2,3,4,2,2,4,2,4,4,2,C
问卷181.txt,3,2,3,4,5,4,3,3,3,4,4,3,4,5,4,4,4,4,3,C
问卷182.txt,4,3,3,3,3,3,3,4,4,3,4,3,4,3,3,4,3,4,3,C
问卷183.txt,3,4,4,4,3,3,4,3,2,2,4,5,4,4,4,5,4,5,4,B
问卷184.txt,3,3,4,4,3,4,3,3,3,2,3,3,4,3,4,4,4,3,5,C
问卷185.txt,4,3,5,4,3,4,5,3,4,4,4,4,5,3,3,4,4,4,4,B
问卷186.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷187.txt,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,B
问卷188.txt,4,3,4,4,3,4,4,4,4,3,4,3,5,4,3,5,4,3,4,B
问卷189.txt,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,C
问卷190.txt,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,5,4,3,4,B
问卷191.txt,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,B
问卷192.txt,4,5,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,3,4,B
问卷193.txt,4,3,4,4,3,3,4,4,4,4,4,3,3,4,3,4,4,3,3,C
问卷194.txt,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷195.txt,5,4,5,4,5,5,4,5,4,4,4,5,5,5,4,5,5,4,5,A
问卷196.txt,3,3,3,3,3,2,4,4,4,3,4,3,3,3,4,5,3,4,3,C
问卷197.txt,4,4,5,5,4,5,4,4,5,4,4,5,4,4,5,5,4,5,4,A
问卷198.txt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,3,C
问卷199.txt,4,3,4,3,4,4,3,4,3,2,3,4,4,4,3,4,5,4,3,C
问卷200.txt,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,4,C
问卷201.txt,4,4,3,4,3,4,3,4,3,3,4,3,4,4,4,4,4,3,4,C
问卷202.txt,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,B
问卷203.txt,4,5,4,4,5,3,5,4,3,4,3,4,4,5,4,4,4,3,4,B
问卷204.txt,3,3,4,5,5,5,4,5,5,4,5,5,5,4,4,4,4,4,4,A
问卷205.txt,4,3,5,5,3,5,4,4,3,5,4,3,5,4,5,3,3,5,4,B
问卷206.txt,3,4,4,3,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,C
问卷207.txt,3,3,4,4,2,3,2,2,3,4,2,2,3,4,3,3,4,4,3,C
问卷208.txt,4,4,5,4,3,4,4,1,2,3,2,2,2,4,4,4,4,4,4,C
问卷209.txt,4,4,3,4,3,3,2,2,3,4,4,3,4,4,5,4,4,3,4,C
问卷210.txt,4,3,4,4,4,5,4,4,4,3,5,5,5,4,5,5,4,4,5,A
问卷211.txt,3,3,5,4,3,4,4,4,4,4,4,4,5,3,4,4,4,4,4,B
问卷212.txt,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,3,4,4,C
问卷213.txt,3,3,4,3,4,4,3,3,4,4,4,3,4,3,2,4,4,3,4,C
问卷214.txt,4,4,3,4,2,4,3,1,3,2,4,3,3,4,3,4,4,5,4,C
问卷215.txt,5,4,5,5,5,4,4,4,4,2,5,4,5,5,4,5,5,4,5,A
问卷216.txt,4,4,5,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,B
问卷217.txt,4,5,4,4,5,5,4,3,3,3,4,4,5,4,4,4,4,5,4,B
问卷218.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷219.txt,4,3,4,4,3,4,3,4,4,2,4,3,4,4,4,4,4,4,4,B
问卷220.txt,4,4,4,3,3,2,3,3,3,2,4,4,4,4,3,4,4,4,4,C
问卷221.txt,4,5,5,3,4,4,3,4,3,1,4,5,4,3,4,4,4,4,5,B
问卷222.txt,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4,B
问卷223.txt,3,4,4,4,3,3,2,4,4,4,3,3,4,3,3,4,4,4,4,C
问卷224.txt,3,4,5,4,3,4,5,4,3,4,5,4,5,4,3,4,5,4,4,B
问卷225.txt,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,5,4,4,A
问卷226.txt,4,3,2,3,3,4,3,3,4,3,4,3,3,4,2,3,4,3,4,C
问卷227.txt,4,4,3,3,3,4,5,4,3,4,5,5,5,4,4,4,4,3,3,B
问卷229.txt,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
问卷230.txt,5,5,4,5,4,4,3,4,3,5,5,4,3,5,4,5,4,5,5,A
问卷231.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷232.txt,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,B
问卷233.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷234.txt,4,3,5,4,3,5,5,4,5,4,4,4,5,5,5,4,3,3,5,B
问卷235.txt,4,4,5,3,4,4,3,4,2,2,4,4,2,4,4,3,4,4,4,C
问卷236.txt,4,3,4,2,3,4,3,4,3,3,4,3,3,4,4,4,4,4,4,C
问卷237.txt,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,C
问卷238.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷240.txt,4,4,2,3,2,3,2,3,3,2,3,2,4,4,3,4,4,4,4,C
问卷241.txt,4,4,4,4,4,4,3,3,2,2,3,2,4,5,5,5,4,4,5,B
问卷242.txt,5,4,4,4,4,5,4,5,4,1,5,5,3,5,3,3,3,4,3,B
问卷243.txt,3,3,2,3,3,2,2,3,3,2,4,3,3,3,2,3,2,2,2,C
问卷244.txt,4,3,4,3,4,5,4,4,4,3,4,3,4,5,4,4,5,4,4,B
问卷245.txt,4,4,4,3,3,4,2,4,4,3,4,5,4,4,4,4,4,4,4,B
问卷246.txt,4,4,5,3,4,4,4,3,4,3,4,3,5,4,5,5,4,4,5,B
问卷247.txt,4,2,4,4,2,4,4,4,2,4,4,2,4,4,2,4,4,2,4,C
问卷248.txt,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,5,A
问卷249.txt,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷250.txt,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷251.txt,4,4,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,C
问卷252.txt,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,3,4,4,3,C
问卷253.txt,4,4,5,5,5,4,5,5,5,5,3,4,5,4,4,4,4,4,4,A
问卷254.txt,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,B
问卷255.txt,5,4,5,4,5,5,2,5,4,4,5,4,5,4,4,5,5,4,5,A
问卷256.txt,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,3,3,4,C
问卷257.txt,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,B
问卷258.txt,3,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,C
问卷259.txt,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,4,5,4,A
问卷260.txt,4,4,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,4,5,B
问卷261.txt,3,4,4,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,C
问卷262.txt,4,3,4,4,3,4,3,4,3,4,3,3,3,3,3,4,4,3,4,C
问卷263.txt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,A
问卷264.txt,4,4,4,3,3,3,3,4,3,3,4,3,4,4,3,4,4,4,4,C
问卷265.txt,4,4,3,3,4,3,3,4,4,3,4,4,3,3,3,4,4,4,4,C
问卷266.txt,4,5,5,4,4,5,5,4,4,5,5,5,5,4,5,5,4,4,5,A
问卷267.txt,4,4,5,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,A
问卷268.txt,4,3,4,2,4,3,5,3,4,3,4,3,3,2,4,3,4,2,4,C
